3.95,-2.971851,18.407811,-6.513678
3.95,-12.960884,-4.971592,19.766651
3.96,45.931031,86.988502,108.154671
3.96,0.395224,106.157169,-98.3554
3.96,-8.496677,8.449391,10.707365
3.96,-57.282911,51.905154,-147.343168
3.96,24.213622,-64.216561,-67.345884
3.96,15.143928,-39.50987,-36.286833
3.96,121.738655,-181.384936,240.194033
3.96,46.435798,-7.568697,-17.217874
3.97,30.609599,68.780131,-50.811792
3.97,2.033173,54.730173,44.585685
3.97,-27.934552,80.182853,-209.706812
3.97,-66.942302,79.706384,-73.721425
3.97,-70.823795,-3.603843,-91.980772
3.97,-26.597559,-42.137857,-33.141039
3.97,4.754832,-8.186656,-30.794025
3.97,63.502865,-26.541175,-65.303513
3.97,97.414069,-32.34337,44.770388
3.98,156.01015,267.421217,223.218208
3.98,21.314004,-15.774287,27.069852
3.99,72.537969,41.881981,-32.283342
3.99,-9.829941,151.438427,-16.686522
3.99,-4.080371,1.808276,-15.597165
3.99,-13.393436,-5.223608,20.521915
3.99,11.929297,-2.241691,-19.60403
4,-10.959043,10.727523,-35.095233
4,-22.987695,3.648687,4.326252
4,-62.219516,-122.106847,-48.424462
4.01,125.512408,60.986585,170.421939
4.01,51.015593,151.376745,-9.083835
4.01,-109.067807,379.683873,148.25163
4.01,-79.967595,236.217084,-125.824594
4.01,-62.472079,-53.33727,-63.702434
4.01,-5.406623,-9.545392,17.947647
4.01,-10.705758,-22.916885,-30.311157
4.01,3.982268,-20.957449,-63.491109
4.01,123.449711,-161.764331,119.235866
4.02,-38.119847,41.407111,-29.561085
4.02,-13.557668,-0.497944,-6.248321
4.02,11.79959,-44.328509,12.35001
4.02,11.675164,-42.328374,-4.412978
4.03,23.617959,16.128369,19.179839
4.03,32.233956,127.899195,232.582593
4.03,-59.175263,66.476982,48.846771
4.03,-66.928408,-16.25159,-106.780004
4.03,0.120862,-5.077062,0.221741
4.03,61.580495,-77.965441,19.858319
4.03,31.760437,-0.095415,3.822824
4.04,16.838836,33.000244,-4.442368
4.04,-89.335882,5.519063,10.244433
4.04,-7.233871,-5.313642,11.426925
4.04,47.99624,-18.578858,-0.105543
4.05,4.634786,5.016825,8.029067
4.05,-2.515914,3.642744,-19.054133
4.05,-33.930288,38.895322,-47.544435
4.05,-66.140622,11.324464,7.087542
4.05,-69.023958,-35.731771,21.990689
4.05,-51.22272,-36.052443,-48.736704
4.05,-48.652444,-40.065743,-73.601256
4.05,90.21252,-28.620692,-22.883854
4.06,15.193314,53.311153,13.323302
4.06,-30.104979,67.678521,37.572052
4.06,-23.765377,3.670362,-7.667025
4.06,-34.578526,-2.656314,-85.667942
4.06,-47.906339,-3.862337,-98.554663
4.06,-39.672777,-34.383013,-36.997668
4.06,-17.282386,-64.033737,-88.530893
4.07,-18.333625,-12.367873,-2.324624
4.07,-113.806447,-122.946676,-169.179119
4.07,-10.304156,-12.012956,-26.134351
4.07,128.159892,-53.629433,225.959019
4.08,51.755023,10.844894,23.839349
4.08,12.697968,9.036411,-39.890188
4.08,152.884758,127.698502,1.142144
4.08,17.419759,17.787178,-10.889644
4.08,-18.313512,76.003688,-16.672541
4.08,-167.414546,123.378853,-349.278931
4.08,-44.746057,12.036889,-15.32333
4.08,15.73619,-63.903742,63.435052
4.08,34.443471,-32.700737,-14.731739
4.08,34.696699,-28.579725,16.187628
4.09,3.576264,35.37109,5.815826
4.09,-60.303137,-93.518027,36.45959
4.1,9.229933,4.147969,8.92295
4.1,5.480091,4.772164,8.42701
4.1,-159.874467,309.624302,-365.580595
4.1,3.180986,-25.152757,-29.238082
4.1,33.816393,-107.204136,-92.141229
4.11,27.095858,22.870882,-29.600515
4.11,-35.835279,125.471916,-36.514903
4.11,-259.443213,315.728058,-380.926901
4.11,-66.227032,41.59319,-20.730703
4.11,-23.590237,9.118277,-125.518147
4.11,-57.496946,3.387322,-104.674396
4.11,-14.537768,-20.142359,-56.634489
4.11,9.052029,-28.941534,-23.610478
4.11,19.533046,-5.153542,-26.570247
4.12,13.225285,11.057012,-43.245786
4.12,81.176514,164.424627,206.603982
